text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,split_word_0,split_word_1,split_word_2,split_word_3,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
"""bywM","Masekhet: 71035, Page: 020, Side: 2, Line: 18, Word: 4",No data,,,,,,,,,,,,,ביום,None,No data,
"hqz)""","Masekhet: 71035, Page: 020, Side: 2, Line: 18, Word: 5",No data,,,,,,,,,,,,,הקזא,None,No data,
(syqy';,"Masekhet: 71035, Page: 020, Side: 2, Line: 18, Word: 6",verb G,,,,,ˁsq,,,,to be difficult,to be occupied with (,"), attend to something",,עסיקי';,(sq,verb peal,"to be difficult | to be occupied with ( | ), attend to something"
d{{?d?}}^l^),"Masekhet: 71035, Page: 020, Side: 2, Line: 18, Word: 7",p,a,,,,dy,lˀ,,,"of, genitive particle","no, not",,,דדלא,l),preposition | adverb,"of, genitive particle | no, not"
)kyl,"Masekhet: 71035, Page: 020, Side: 2, Line: 19, Word: 0",verb G,,,,,ˀkl,,,,to eat,to consume,to enjoy the usufruct of something,in idioms,אכיל,)kl,verb peal,to eat | to consume | to enjoy the usufruct of something | in idioms
)yny$,"Masekhet: 71035, Page: 020, Side: 2, Line: 19, Word: 1",noun sg. abs. or construct,,,,,"ˀynyš, ˀnyš",,,,"person, someone",,,,איניש,)yny$,noun sg. abs. or construct,"person, someone"
"""dgyM"";","Masekhet: 71035, Page: 020, Side: 2, Line: 19, Word: 2",No data,,,,,,,,,,,,,דגים;,None,No data,
)y,"Masekhet: 71035, Page: 020, Side: 2, Line: 19, Word: 3",c,,,,,ˀy,,,,"if, whether",,,,אי,)y,conjunction,"if, whether"
hky,"Masekhet: 71035, Page: 020, Side: 2, Line: 19, Word: 4",X,,,,,"hkyn, ˀkyn",,,,"so, thus",,,,הכי,hky,X,"so, thus"
cypr),"Masekhet: 71035, Page: 020, Side: 2, Line: 19, Word: 5",N,,,,,"ṣpr, ṣprˀ",,,,bird,,,,ציפרא,cypr),noun,bird
nmy,"Masekhet: 71035, Page: 020, Side: 2, Line: 19, Word: 6",a,,,,,nmy,,,,also,,,,נמי,nmy,adverb,also
l),"Masekhet: 71035, Page: 020, Side: 2, Line: 19, Word: 7",a,,,,,lˀ,,,,"no, not",,,,לא,l),adverb,"no, not"
nykwl;,"Masekhet: 71035, Page: 020, Side: 2, Line: 20, Word: 0",verb G,,,,,ˀkl,,,,to eat,to consume,to enjoy the usufruct of something,in idioms,ניכול;,)kl,verb peal,to eat | to consume | to enjoy the usufruct of something | in idioms
d)',"Masekhet: 71035, Page: 020, Side: 2, Line: 20, Word: 1",c,verb G,,,,dy,ˀmr,,,to say,to command,to think,idiomatic and special usages:,דא',)mr,conjunction | verb peal,to say | to command | to think | idiomatic and special usages:
$mw';,"Masekhet: 71035, Page: 020, Side: 2, Line: 20, Word: 2",No data,,,,,,,,,,,,,שמו';,None,No data,
dmsw?b?r,"Masekhet: 71035, Page: 020, Side: 2, Line: 20, Word: 3",c,verb quad,,,,dy,swbr,,,to let blood,,,,דמסובר,swbr,conjunction | verb quad,to let blood
w)kl,"Masekhet: 71035, Page: 020, Side: 2, Line: 20, Word: 4",c,verb G,,,,w_,ˀkl,,,to eat,to consume,to enjoy the usufruct of something,in idioms,ואכל,)kl,conjunction | verb peal,to eat | to consume | to enjoy the usufruct of something | in idioms
cypr);,"Masekhet: 71035, Page: 020, Side: 2, Line: 20, Word: 5",N,,,,,"ṣpr, ṣprˀ",,,,bird,,,,ציפרא;,cypr),noun,bird
prx,"Masekhet: 71035, Page: 020, Side: 2, Line: 21, Word: 0",verb G,,,,,prḥ,,,,to fly,"to depart, be gone",to spread,to vibrate,פרח,prx,verb peal,"to fly | to depart, be gone | to spread | to vibrate"
lybyh,"Masekhet: 71035, Page: 020, Side: 2, Line: 21, Word: 1",noun sg. emphatic,,,,,"lb, lbˀ",,,,heart; mind,,,,ליביה,lyb),noun sg. emphatic,heart; mind
ky,"Masekhet: 71035, Page: 020, Side: 2, Line: 21, Word: 2",p01,,,,,ky,,,,like,,,,כי,ky,preposition independent,like
cypr);,"Masekhet: 71035, Page: 020, Side: 2, Line: 21, Word: 3",N,,,,,"ṣpr, ṣprˀ",,,,bird,,,,ציפרא;,cypr),noun,bird
bywm),"Masekhet: 71035, Page: 020, Side: 2, Line: 24, Word: 0",p02,noun sg. emphatic,,,,b_,"ywm, ywmˀ",,,"in, with",day,,,ביומא,ywm),preposition with pronominal suffix | noun sg. emphatic,"in, with | day"
dkyybyN,"Masekhet: 71035, Page: 020, Side: 2, Line: 24, Word: 1",c,verb G,,,,dy,kˀb,,,to grieve,to be in pain,impersonal +,to regret,דכייבין,k)b,conjunction | verb peal,to grieve | to be in pain | impersonal + | to regret
(lyh,"Masekhet: 71035, Page: 020, Side: 2, Line: 24, Word: 2",p02,,,,,ˁl,,,,upon; against; to,,,,עליה,(l,preposition with pronominal suffix,upon; against; to
(yn),"Masekhet: 71035, Page: 020, Side: 2, Line: 24, Word: 3",noun sg. emphatic,,,,,"ˁyn, ˁynˀ",,,,eye; spring,,,,עינא,(yn),noun sg. emphatic,eye; spring
(syqyn';,"Masekhet: 71035, Page: 020, Side: 2, Line: 24, Word: 4",verb G,,,,,ˁsq,,,,to be difficult,to be occupied with (,"), attend to something",,עסיקינ';,(sq,verb peal,"to be difficult | to be occupied with ( | ), attend to something"
dl),"Masekhet: 71035, Page: 020, Side: 2, Line: 24, Word: 5",c,a,,,,dy,lˀ,,,"who,which (relative)","no, not",,,דלא,l),conjunction | adverb,"who,which (relative) | no, not"
)kyl,"Masekhet: 71035, Page: 020, Side: 2, Line: 24, Word: 6",verb G,,,,,ˀkl,,,,to eat,to consume,to enjoy the usufruct of something,in idioms,אכיל,)kl,verb peal,to eat | to consume | to enjoy the usufruct of something | in idioms
"""dgyM"";","Masekhet: 71035, Page: 020, Side: 2, Line: 24, Word: 7",No data,,,,,,,,,,,,,דגים;,None,No data,
)y,"Masekhet: 71035, Page: 020, Side: 2, Line: 24, Word: 8",c,,,,,ˀy,,,,"if, whether",,,,אי,)y,conjunction,"if, whether"
hky,"Masekhet: 71035, Page: 020, Side: 2, Line: 24, Word: 9",X,,,,,"hkyn, ˀkyn",,,,"so, thus",,,,הכי,hky,X,"so, thus"
)kyl,"Masekhet: 71035, Page: 020, Side: 2, Line: 24, Word: 10",verb G,,,,,ˀkl,,,,to eat,to consume,to enjoy the usufruct of something,in idioms,אכיל,)kl,verb peal,to eat | to consume | to enjoy the usufruct of something | in idioms
"""dgyM"";","Masekhet: 71035, Page: 020, Side: 2, Line: 24, Word: 11",No data,,,,,,,,,,,,,דגים;,None,No data,
d)',"Masekhet: 71035, Page: 020, Side: 2, Line: 24, Word: 12",c,verb G,,,,dy,ˀmr,,,to say,to command,to think,idiomatic and special usages:,דא',)mr,conjunction | verb peal,to say | to command | to think | idiomatic and special usages:
$mw)';,"Masekhet: 71035, Page: 020, Side: 2, Line: 24, Word: 13",No data,,,,,,,,,,,,,שמוא';,None,No data,
nwn?)?,"Masekhet: 71035, Page: 020, Side: 2, Line: 24, Word: 14",noun sg. abs. or construct,,,,,"nwn, nwnˀ",,,,fish,,,,נונא,nwn,noun sg. abs. or construct,fish
smK,"Masekhet: 71035, Page: 020, Side: 2, Line: 24, Word: 15",noun sg. abs. or construct,,,,,smk,,,,the letter,,,,סמך,smk,noun sg. abs. or construct,the letter
(yN;,"Masekhet: 71035, Page: 020, Side: 2, Line: 24, Word: 16",noun sg. abs. or construct,,,,,"ˁyn, ˁynˀ",,,,eye; spring,,,,עין;,(yn,noun sg. abs. or construct,eye; spring
nwn),"Masekhet: 71035, Page: 020, Side: 2, Line: 24, Word: 17",noun sg. emphatic,,,,,"nwn, nwnˀ",,,,fish,,,,נונא,nwn),noun sg. emphatic,fish
sm),"Masekhet: 71035, Page: 020, Side: 2, Line: 24, Word: 18",noun sg. emphatic,,,,,"sm, smˀ",,,,medicine; poison; pigment,,,,סמא,sm),noun sg. emphatic,medicine; poison; pigment
l(yn);,"Masekhet: 71035, Page: 020, Side: 2, Line: 24, Word: 19",p03,noun sg. emphatic,,,,l_,"ˁyn, ˁynˀ",,,"to, for",eye; spring,,,לעינא;,(yn),preposition proclitic | noun sg. emphatic,"to, for | eye; spring"
hhw),"Masekhet: 71035, Page: 020, Side: 2, Line: 24, Word: 20",P01,,,,,hhwˀ,,,,that one (m.),,,,ההוא,hhw),preposition independent,that one (m.)
bswP,"Masekhet: 71035, Page: 020, Side: 2, Line: 24, Word: 21",noun sg. abs. or construct,,,,,"swp, swpˀ",,,,end,,,,בסוף,swp),noun sg. abs. or construct,end
)wkl);,"Masekhet: 71035, Page: 020, Side: 2, Line: 24, Word: 22",noun sg. emphatic,,,,,ˀwklˀ,,,,laundry vat,,,,אוכלא;,)wkl),noun sg. emphatic,laundry vat
mhw,"Masekhet: 71035, Page: 021, Side: 1, Line: 01, Word: 0",c,,,,,mhwˀ,,,,what is it ?,,,,מהו,mhw@d_,conjunction,what is it ?
dtym';,"Masekhet: 71035, Page: 021, Side: 1, Line: 01, Word: 1",verb G,,,,,ˀmr,,,,to say,to command,to think,idiomatic and special usages:,דתימ';,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
(qr,"Masekhet: 71035, Page: 021, Side: 1, Line: 01, Word: 2",verb G,,,,,ˁqr,,,,"to uproot, extract","to destroy without a trace, eradicate, abolish","to exclude, specify exclusion in a contract","to move away from one's home, flee",עקר,(qr,verb peal,"to uproot, extract | to destroy without a trace, eradicate, abolish | to exclude, specify exclusion in a contract | to move away from one's home, flee"
"""$lyx","Masekhet: 71035, Page: 021, Side: 1, Line: 01, Word: 3",No data,,,,,,,,,,,,,שליח,None,No data,
$lyxwtw,"Masekhet: 71035, Page: 021, Side: 1, Line: 01, Word: 4",No data,,,,,,,,,,,,,שליחותו,None,No data,
db(l,"Masekhet: 71035, Page: 021, Side: 1, Line: 01, Word: 5",No data,,,,,,,,,,,,,דבעל,None,No data,
"hbyt""","Masekhet: 71035, Page: 021, Side: 1, Line: 01, Word: 6",No data,,,,,,,,,,,,,הבית,None,No data,
wl),"Masekhet: 71035, Page: 021, Side: 1, Line: 02, Word: 0",c,a,,,,w_,lˀ,,,"and, also","no, not",,,ולא,l),conjunction | adverb,"and, also | no, not"
lym(wl;,"Masekhet: 71035, Page: 021, Side: 1, Line: 02, Word: 1",verb G,,,,,mˁl,,,,"to use sacred property improperly, misappropriate",to violate an agreement,,,לימעול;,m(l,verb peal,"to use sacred property improperly, misappropriate | to violate an agreement"
qm'l;,"Masekhet: 71035, Page: 021, Side: 1, Line: 02, Word: 2",verb C,,,,,šmˁ,,,,to cause to hear,"to give to understand, teach a legal tradition",to cause to obey,,קמ'ל;,$m(,verb (h)aphel,"to cause to hear | to give to understand, teach a legal tradition | to cause to obey"
)lm),"Masekhet: 71035, Page: 021, Side: 1, Line: 22, Word: 0",c,,,,,"ˁl mˀ, ˁl mnˀ, ˀmˀy",,,,why?,,,,אלמא,)lm),conjunction,why?
q(bd),"Masekhet: 71035, Page: 021, Side: 1, Line: 22, Word: 1",verb G,,,,,ˁbd,,,,to make,"to do, perform, act in a certain manner","to designate, make into",idiomatic expressions:,קעבדא,(bd,verb peal,"to make | to do, perform, act in a certain manner | to designate, make into | idiomatic expressions:"
l$lyxwtyh;,"Masekhet: 71035, Page: 021, Side: 1, Line: 22, Word: 2",p03,noun sg. emphatic,,,,l_,"šlyḥw, šlyḥwtˀ",,,"to, for",mission,,,לשליחותיה;,$lyxwt),preposition proclitic | noun sg. emphatic,"to, for | mission"
hk),"Masekhet: 71035, Page: 021, Side: 1, Line: 22, Word: 3",a,,,,,hkh,,,,here,,,,הכא,hk),adverb,here
nmy,"Masekhet: 71035, Page: 021, Side: 1, Line: 22, Word: 4",a,,,,,nmy,,,,also,,,,נמי,nmy,adverb,also
)yt(byd,"Masekhet: 71035, Page: 021, Side: 1, Line: 23, Word: 0",verb Gt,,,,,ˁbd,,,,to be done,"to become, turn into something else","to occur, to happen",,איתעביד,(bd,verb ethpeel,"to be done | to become, turn into something else | to occur, to happen"
$lyxwtyh;,"Masekhet: 71035, Page: 021, Side: 1, Line: 23, Word: 1",noun sg. emphatic,,,,,"šlyḥw, šlyḥwtˀ",,,,mission,,,,שליחותיה;,$lyxwt),noun sg. emphatic,mission
w)('g,"Masekhet: 71035, Page: 021, Side: 1, Line: 24, Word: 0",c,c,,,,w_,ˀp ˁl gb,,,"and, also",even though,,,ואע'ג,)p@(l@gb,conjunction | conjunction,"and, also | even though"
dl),"Masekhet: 71035, Page: 021, Side: 1, Line: 24, Word: 1",c,a,,,,dy,lˀ,,,"who,which (relative)","no, not",,,דלא,l),conjunction | adverb,"who,which (relative) | no, not"
)ydkr,"Masekhet: 71035, Page: 021, Side: 1, Line: 24, Word: 2",verb Gt,,,,,dkr,,,,"to remember, be mindful of",to be remembered,,,אידכר,dkr,verb ethpeel,"to remember, be mindful of | to be remembered"
"""$lyx"";","Masekhet: 71035, Page: 021, Side: 1, Line: 24, Word: 3",No data,,,,,,,,,,,,,שליח;,None,No data,
$m(t,"Masekhet: 71035, Page: 021, Side: 2, Line: 04, Word: 0",verb G,,,,,šmˁ,,,,to hear (w. d.o. or,) something,to listen,,שמעת,$m(,verb peal,to hear (w. d.o. or | ) something | to listen
myn';,"Masekhet: 71035, Page: 021, Side: 2, Line: 04, Word: 1",p,,,,,mn,,,,from,,,,מינ';,mn,preposition,from
m)N,"Masekhet: 71035, Page: 021, Side: 2, Line: 04, Word: 2",P01,,,,,mn,,,,who?,,,,מאן,m)n,preposition independent,who?
d)',"Masekhet: 71035, Page: 021, Side: 2, Line: 04, Word: 3",c,verb G,,,,dy,ˀmr,,,to say,to command,to think,idiomatic and special usages:,דא',)mr,conjunction | verb peal,to say | to command | to think | idiomatic and special usages:
l$lwxyh;,"Masekhet: 71035, Page: 021, Side: 2, Line: 05, Word: 0",p03,noun sg. emphatic,,,,l_,"šlyḥ, šlyḥˀ",,,"to, for",messenger,,,לשלוחיה;,$lyx),preposition proclitic | noun sg. emphatic,"to, for | messenger"
zyl,"Masekhet: 71035, Page: 021, Side: 2, Line: 05, Word: 1",verb G,,,,,ˀzl,,,,"to go, move along",to go away,as co-verb : to go ahead and do something,"to be going on, to be happening (colloquial only?)",זיל,)zl,verb peal,"to go, move along | to go away | as co-verb : to go ahead and do something | to be going on, to be happening (colloquial only?)"
wzb{y}<w>N,"Masekhet: 71035, Page: 021, Side: 2, Line: 05, Word: 2",c,verb D,,,,w_,zbn,,,to sell (,for),,,וזבון,zbn,conjunction | verb pael,to sell ( | for)
ly,"Masekhet: 71035, Page: 021, Side: 2, Line: 05, Word: 3",p02,,,,,l_,,,,"to, for",,,,לי,l_,preposition with pronominal suffix,"to, for"
kwr),"Masekhet: 71035, Page: 021, Side: 2, Line: 05, Word: 4",noun sg. emphatic,,,,,"kwr, kwrˀ",,,,kor: a dry measure,,,,כורא,kwr),noun sg. emphatic,kor: a dry measure
d)r();,"Masekhet: 71035, Page: 021, Side: 2, Line: 05, Word: 5",c,noun sg. emphatic,,,,dy,"ˀrˁ, ˀrˁˀ",,,"who,which (relative)",ground; land; Earth,,,דארעא;,)r(),conjunction | noun sg. emphatic,"who,which (relative) | ground; land; Earth"
w)zl,"Masekhet: 71035, Page: 021, Side: 2, Line: 05, Word: 6",c,verb G,,,,w_,ˀzl,,,"to go, move along",to go away,as co-verb : to go ahead and do something,"to be going on, to be happening (colloquial only?)",ואזל,)zl,conjunction | verb peal,"to go, move along | to go away | as co-verb : to go ahead and do something | to be going on, to be happening (colloquial only?)"
wzbN,"Masekhet: 71035, Page: 021, Side: 2, Line: 05, Word: 7",c,verb G,,,,w_,zbn,,,to buy,,,,וזבן,zbn,conjunction | verb peal,to buy
lyh,"Masekhet: 71035, Page: 021, Side: 2, Line: 06, Word: 0",p,,,,,l_,,,,"to, for",,,,ליה,l_,preposition,"to, for"
lytk);,"Masekhet: 71035, Page: 021, Side: 2, Line: 06, Word: 1",noun sg. emphatic,,,,,ltk,,,,a grain measure,,,,ליתכא;,lytk),noun sg. emphatic,a grain measure
qny,"Masekhet: 71035, Page: 021, Side: 2, Line: 06, Word: 2",verb G,,,,,qny,,,,to acquire,,,,קני,qny,verb peal,to acquire
"""lwqx"";","Masekhet: 71035, Page: 021, Side: 2, Line: 06, Word: 3",No data,,,,,,,,,,,,,לוקח;,None,No data,
)mry;,"Masekhet: 71035, Page: 021, Side: 2, Line: 06, Word: 4",verb G,,,,,ˀmr,,,,to say,to command,to think,idiomatic and special usages:,אמרי;,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
hyky,"Masekhet: 71035, Page: 021, Side: 2, Line: 06, Word: 5",a,,,,,"hyk, ˀyk, hykˀ, ˀykh",,,,how,,,,היכי,hyky,adverb,how
dmy;,"Masekhet: 71035, Page: 021, Side: 2, Line: 06, Word: 6",verb G,,,,,dmy,,,,to be like,ptcp. :,,,דמי;,dmy,verb peal,to be like | ptcp. :
kgwN,"Masekhet: 71035, Page: 021, Side: 2, Line: 07, Word: 0",c,,,,,kgwn,,,,as if,,,,כגון,kgwn,conjunction,as if
d)yyty,"Masekhet: 71035, Page: 021, Side: 2, Line: 07, Word: 1",c,verb C,,,,dy,ˀty,,,to bring,"to make something achieve, reach (without physical motion)",to endure,idioms,דאייתי,)ty,conjunction | verb (h)aphel,"to bring | to make something achieve, reach (without physical motion) | to endure | idioms"
lyh,"Masekhet: 71035, Page: 021, Side: 2, Line: 07, Word: 2",p02,,,,,l_,,,,"to, for",,,,ליה,l_,preposition with pronominal suffix,"to, for"
"""$wy","Masekhet: 71035, Page: 021, Side: 2, Line: 07, Word: 3",No data,,,,,,,,,,,,,שוי,None,No data,
$$,"Masekhet: 71035, Page: 021, Side: 2, Line: 07, Word: 4",No data,,,,,,,,,,,,,שש,None,No data,
"b$l$"";","Masekhet: 71035, Page: 021, Side: 2, Line: 07, Word: 5",No data,,,,,,,,,,,,,בשלש;,None,No data,
)y,"Masekhet: 71035, Page: 021, Side: 2, Line: 10, Word: 0",c,,,,,ˀy,,,,"if, whether",,,,אי,)y,conjunction,"if, whether"
yhbt,"Masekhet: 71035, Page: 021, Side: 2, Line: 10, Word: 1",verb G,,,,,yhb,,,,to give,to place,"to permit, allow","as coverb: to be on the point of doing something, give oneself over to",יהבת,yhb,verb peal,"to give | to place | to permit, allow | as coverb: to be on the point of doing something, give oneself over to"
dynr,"Masekhet: 71035, Page: 021, Side: 2, Line: 10, Word: 2",noun sg. abs. or construct,,,,,"dynr, dynrˀ",,,,denarius,,,,דינר,dynr),noun sg. abs. or construct,denarius
kwlyh,"Masekhet: 71035, Page: 021, Side: 2, Line: 10, Word: 3",noun sg. emphatic,,,,,"kl, klˀ",,,,"all, every",,,,כוליה,kl,noun sg. emphatic,"all, every"
)yytyt,"Masekhet: 71035, Page: 021, Side: 2, Line: 11, Word: 0",verb C,,,,,ˀty,,,,to bring,"to make something achieve, reach (without physical motion)",to endure,idioms,אייתית,)ty,verb (h)aphel,"to bring | to make something achieve, reach (without physical motion) | to endure | idioms"
ly,"Masekhet: 71035, Page: 021, Side: 2, Line: 11, Word: 1",p02,,,,,l_,,,,"to, for",,,,לי,l_,preposition with pronominal suffix,"to, for"
"""$wy","Masekhet: 71035, Page: 021, Side: 2, Line: 11, Word: 2",No data,,,,,,,,,,,,,שוי,None,No data,
$ny,"Masekhet: 71035, Page: 021, Side: 2, Line: 11, Word: 3",No data,,,,,,,,,,,,,שני,None,No data,
"dynryM"";","Masekhet: 71035, Page: 021, Side: 2, Line: 11, Word: 4",No data,,,,,,,,,,,,,דינרים;,None,No data,
hky,"Masekhet: 71035, Page: 021, Side: 2, Line: 11, Word: 5",X,,,,,"hkyn, ˀkyn",,,,"so, thus",,,,הכי,hky,X,"so, thus"
nmy,"Masekhet: 71035, Page: 021, Side: 2, Line: 11, Word: 6",a,,,,,nmy,,,,also,,,,נמי,nmy,adverb,also
mstbr),"Masekhet: 71035, Page: 021, Side: 2, Line: 11, Word: 7",verb Gt,,,,,sbr,,,,"to be reasonable, seem to be the case",to be considered,to have hope for,,מסתברא,sbr,verb ethpeel,"to be reasonable, seem to be the case | to be considered | to have hope for"
..;,"Masekhet: 71035, Page: 021, Side: 2, Line: 11, Word: 8",No data,,,,,,,,,,,,,;,None,No data,
hyky,"Masekhet: 71035, Page: 021, Side: 2, Line: 14, Word: 0",a,,,,,"hyk, ˀyk, hykˀ, ˀykh",,,,how,,,,היכי,hyky,adverb,how
dmy;,"Masekhet: 71035, Page: 021, Side: 2, Line: 14, Word: 1",verb G,,,,,dmy,,,,to be like,ptcp. :,,,דמי;,dmy,verb peal,to be like | ptcp. :
)ylym),"Masekhet: 71035, Page: 021, Side: 2, Line: 14, Word: 2",verb G,,,,,ˀmr,,,,to say,to command,to think,idiomatic and special usages:,אילימא,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
b)tr),"Masekhet: 71035, Page: 021, Side: 2, Line: 14, Word: 3",p02,noun sg. emphatic,,,,b_,"ˀtr, ˀtrˀ",,,"in, with",place,,,באתרא,)tr),preposition with pronominal suffix | noun sg. emphatic,"in, with | place"
dmzbny,"Masekhet: 71035, Page: 021, Side: 2, Line: 14, Word: 4",c,verb D,,,,dy,zbn,,,to sell (,for),,,דמזבני,zbn,conjunction | verb pael,to sell ( | for)
b$wm);,"Masekhet: 71035, Page: 021, Side: 2, Line: 14, Word: 5",p02,noun sg. emphatic,,,,b_,"šwm, šwmˀ",,,"in, with",evaluation,,,בשומא;,$wm),preposition with pronominal suffix | noun sg. emphatic,"in, with | evaluation"
lym),"Masekhet: 71035, Page: 021, Side: 2, Line: 14, Word: 6",verb G,,,,,ˀmr,,,,to say,to command,to think,idiomatic and special usages:,לימא,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
lyh;,"Masekhet: 71035, Page: 021, Side: 2, Line: 14, Word: 7",p02,,,,,l_,,,,"to, for",,,,ליה;,l_,preposition with pronominal suffix,"to, for"
bsl(,"Masekhet: 71035, Page: 021, Side: 2, Line: 15, Word: 0",p02,noun sg. abs. or construct,,,,b_,"slˁ, slˁˀ",,,"in, with",sela coin,,,בסלע,sl(),preposition with pronominal suffix | noun sg. abs. or construct,"in, with | sela coin"
{{wmdl),"Masekhet: 71035, Page: 021, Side: 2, Line: 15, Word: 0",c,p,c,a,,w_,mn,dy,lˀ,"and, also",from,"who,which (relative)","no, not",ומדלא,m_,conjunction | preposition | conjunction | adverb,"and, also | from | who,which (relative) | no, not"
mzly,"Masekhet: 71035, Page: 021, Side: 2, Line: 15, Word: 1",verb C,,,,,zll,,,,to lower a price,"to disparage, dishonor",to despise,,מזלי,zll,verb (h)aphel,"to lower a price | to disparage, dishonor | to despise"
$ny,"Masekhet: 71035, Page: 021, Side: 2, Line: 15, Word: 1",verb D,,,,,šny,,,,to change (trans.),"(d.o. mind, reason) : to act insane",to move from place to place (intrans.),to reply,שני,$ny#2,verb pael,"to change (trans.) | (d.o. mind, reason) : to act insane | to move from place to place (intrans.) | to reply"
gbK;,"Masekhet: 71035, Page: 021, Side: 2, Line: 15, Word: 2",p,,,,,"gb, gby",,,,"at the side of, together with",,,,גבך;,gby,preposition,"at the side of, together with"
