text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,split_word_0,split_word_1,split_word_2,split_word_3,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
prk),"Masekhet: 71028, Page: 096, Side: 2, Line: 08, Word: 4",verb G,,,,,prk,,,,"to crumble, crush something",fig. :  to raise an objection,,,פרכא,prk,verb peal,"to crumble, crush something | fig. :  to raise an objection"
lyh;,"Masekhet: 71028, Page: 096, Side: 2, Line: 08, Word: 5",p02,,,,,l_,,,,"to, for",,,,ליה;,l_,preposition with pronominal suffix,"to, for"
rb,"Masekhet: 71028, Page: 096, Side: 2, Line: 09, Word: 0",noun sg. emphatic,,,,,"rb, rbˀ",,,,chief; teacher,,,,רב,rb,noun sg. emphatic,chief; teacher
$$t,"Masekhet: 71028, Page: 096, Side: 2, Line: 09, Word: 1",No data,,,,,,,,,,,,,ששת,None,No data,
b(yn),"Masekhet: 71028, Page: 096, Side: 2, Line: 09, Word: 2",verb G,,,,,bˁy,,,,"to seek, look for",to ask a question,"to wish for something, want, request",to require,בעינא,b(y,verb peal,"to seek, look for | to ask a question | to wish for something, want, request | to require"
mynyh,"Masekhet: 71028, Page: 096, Side: 2, Line: 09, Word: 3",p02,,,,,mn,,,,from,,,,מיניה,mn,preposition with pronominal suffix,from
mylt);,"Masekhet: 71028, Page: 096, Side: 2, Line: 09, Word: 4",noun sg. emphatic,,,,,"mlh, mltˀ",,,,"word, speech; thing",,,,מילתא;,mylt),noun sg. emphatic,"word, speech; thing"
p$yT,"Masekhet: 71028, Page: 096, Side: 2, Line: 09, Word: 5",verb G,,,,,pšṭ,,,,"to extend, straighten",to stretch out (a body part),"to explain clearly, solve",(intrans.) to expand in extent,פשיט,p$T,verb peal,"to extend, straighten | to stretch out (a body part) | to explain clearly, solve | (intrans.) to expand in extent"
ly,"Masekhet: 71028, Page: 096, Side: 2, Line: 09, Word: 6",p02,,,,,l_,,,,"to, for",,,,לי,l_,preposition with pronominal suffix,"to, for"
mmtnyt);,"Masekhet: 71028, Page: 096, Side: 2, Line: 10, Word: 0",p,noun sg. emphatic,,,,mn,"mtny, mtnytˀ",,,from,tannaitic tradition,,,ממתניתא;,mtnyt),preposition | noun sg. emphatic,from | tannaitic tradition
)y,"Masekhet: 71028, Page: 096, Side: 2, Line: 10, Word: 1",c,,,,,ˀy,,,,"if, whether",,,,אי,)y,conjunction,"if, whether"
nmy,"Masekhet: 71028, Page: 096, Side: 2, Line: 10, Word: 2",a,,,,,nmy,,,,also,,,,נמי,nmy,adverb,also
m$kxn),"Masekhet: 71028, Page: 096, Side: 2, Line: 10, Word: 3",verb G,,,,,škḥ,,,,to find,"w. infinitive : to be able to, capable of",impersonal,"‏ : it may well be, it is possible",משכחנא,$kx,verb peal,"to find | w. infinitive : to be able to, capable of | impersonal | ‏ : it may well be, it is possible"
mtnyt),"Masekhet: 71028, Page: 096, Side: 2, Line: 11, Word: 0",noun sg. emphatic,,,,,"mtny, mtnytˀ",,,,tannaitic tradition,,,,מתניתא,mtnyt),noun sg. emphatic,tannaitic tradition
)xryty;,"Masekhet: 71028, Page: 096, Side: 2, Line: 11, Word: 1",R,,,,,ˀwḥrn,,,,other,,,,אחריתי;,)xryn),R,other
mtnyt),"Masekhet: 71028, Page: 096, Side: 2, Line: 11, Word: 2",noun sg. emphatic,,,,,"mtny, mtnytˀ",,,,tannaitic tradition,,,,מתניתא,mtnyt),noun sg. emphatic,tannaitic tradition
wmtnyt),"Masekhet: 71028, Page: 096, Side: 2, Line: 11, Word: 3",c,noun sg. emphatic,,,,w_,"mtny, mtnytˀ",,,"and, also",tannaitic tradition,,,ומתניתא,mtnyt),conjunction | noun sg. emphatic,"and, also | tannaitic tradition"
hy);,"Masekhet: 71028, Page: 096, Side: 2, Line: 11, Word: 4",P01,,,,,hyˀ,,,,she,,,,היא;,hy),preposition independent,she
)m',"Masekhet: 71028, Page: 096, Side: 2, Line: 11, Word: 5",verb G,,,,,ˀmr,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:
lyh;,"Masekhet: 71028, Page: 096, Side: 2, Line: 11, Word: 6",p02,,,,,l_,,,,"to, for",,,,ליה;,l_,preposition with pronominal suffix,"to, for"
b(y,"Masekhet: 71028, Page: 096, Side: 2, Line: 11, Word: 7",verb G,,,,,bˁy,,,,"to seek, look for",to ask a question,"to wish for something, want, request",to require,בעי,b(y,verb peal,"to seek, look for | to ask a question | to wish for something, want, request | to require"
mn)y,"Masekhet: 71028, Page: 096, Side: 2, Line: 11, Word: 8",noun pl. emphatic,,,,,"mˀn, mˀnˀ",,,,vessel; garment,,,,מנאי,m)n),noun pl. emphatic,vessel; garment
mylt),"Masekhet: 71028, Page: 096, Side: 2, Line: 12, Word: 0",noun sg. emphatic,,,,,"mlh, mltˀ",,,,"word, speech; thing",,,,מילתא,mylt),noun sg. emphatic,"word, speech; thing"
d)yp$wT,"Masekhet: 71028, Page: 096, Side: 2, Line: 12, Word: 1",c,verb G,,,,dy,pšṭ,,,"to extend, straighten",to stretch out (a body part),"to explain clearly, solve",(intrans.) to expand in extent,דאיפשוט,p$T,conjunction | verb peal,"to extend, straighten | to stretch out (a body part) | to explain clearly, solve | (intrans.) to expand in extent"
lK,"Masekhet: 71028, Page: 096, Side: 2, Line: 12, Word: 2",p02,,,,,l_,,,,"to, for",,,,לך,l_,preposition with pronominal suffix,"to, for"
msbr),"Masekhet: 71028, Page: 096, Side: 2, Line: 12, Word: 3",p,noun sg. emphatic,,,,mn,"sbr, sbrˀ",,,from,opinion,,,מסברא,sbr),preposition | noun sg. emphatic,from | opinion
ky,"Masekhet: 71028, Page: 096, Side: 2, Line: 12, Word: 4",p01,,,,,ky,,,,like,,,,כי,ky,preposition independent,like
mtnyt);,"Masekhet: 71028, Page: 096, Side: 2, Line: 12, Word: 5",noun sg. emphatic,,,,,"mtny, mtnytˀ",,,,tannaitic tradition,,,,מתניתא;,mtnyt),noun sg. emphatic,tannaitic tradition
my,"Masekhet: 71028, Page: 096, Side: 2, Line: 18, Word: 0",c,,,,,my,,,,interrogative particle,,,,מי,my,conjunction,interrogative particle
d)my;,"Masekhet: 71028, Page: 096, Side: 2, Line: 18, Word: 1",verb G,,,,,dmy,,,,to be like,ptcp. :,,,דאמי;,dmy,verb peal,to be like | ptcp. :
"""dM""","Masekhet: 71028, Page: 096, Side: 2, Line: 18, Word: 2",No data,,,,,,,,,,,,,דם,None,No data,
l),"Masekhet: 71028, Page: 096, Side: 2, Line: 18, Word: 3",a,,,,,lˀ,,,,"no, not",,,,לא,l),adverb,"no, not"
mp(p(,"Masekhet: 71028, Page: 096, Side: 2, Line: 18, Word: 4",verb quad,,,,,pˁpˁ,,,,to crush (eggs),"to seep through, penetrate",,,מפעפע,p(p(,verb quad,"to crush (eggs) | to seep through, penetrate"
"""by$wl""","Masekhet: 71028, Page: 096, Side: 2, Line: 18, Word: 5",No data,,,,,,,,,,,,,בישול,None,No data,
mp(p(;,"Masekhet: 71028, Page: 096, Side: 2, Line: 19, Word: 0",verb quad,,,,,pˁpˁ,,,,to crush (eggs),"to seep through, penetrate",,,מפעפע;,p(p(,verb quad,"to crush (eggs) | to seep through, penetrate"
"""bcwnN""","Masekhet: 71028, Page: 096, Side: 2, Line: 42, Word: 0",No data,,,,,,,,,,,,,בצונן,None,No data,
m)y,"Masekhet: 71028, Page: 096, Side: 2, Line: 42, Word: 1",P01,,,,,mˀy,,,,what,,,,מאי,m)y,preposition independent,what
)yk),"Masekhet: 71028, Page: 096, Side: 2, Line: 42, Word: 2",a,,,,,ˀykˀ,,,,there is here,,,,איכא,)yk),adverb,there is here
lmymr;,"Masekhet: 71028, Page: 096, Side: 2, Line: 42, Word: 3",p02,verb G,,,,l_,ˀmr,,,to say,to command,to think,idiomatic and special usages:,למימר;,)mr,preposition with pronominal suffix | verb peal,to say | to command | to think | idiomatic and special usages:
"""l$Typh""","Masekhet: 71028, Page: 096, Side: 2, Line: 42, Word: 4",No data,,,,,,,,,,,,,לשטיפה,None,No data,
ytyrt);,"Masekhet: 71028, Page: 096, Side: 2, Line: 42, Word: 5",A02,,,,,ytyr,,,,"excessive, extra",,,,יתירתא;,ytyr,adjective singular determined,"excessive, extra"
hwh,"Masekhet: 71028, Page: 097, Side: 1, Line: 24, Word: 0",verb G,,,,,hwy,,,,to be,"to endure, to exist","to come to pass, to happen",in idioms:,הוה,hwy,verb peal,"to be | to endure, to exist | to come to pass, to happen | in idioms:"
)myn);,"Masekhet: 71028, Page: 097, Side: 1, Line: 24, Word: 1",verb G,,,,,ˀmr,,,,to say,to command,to think,idiomatic and special usages:,אמינא;,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
try,"Masekhet: 71028, Page: 097, Side: 1, Line: 24, Word: 2",n02,,,,,tryn,,,,two,,,,תרי,try,numeral singular determined,two
zmny,"Masekhet: 71028, Page: 097, Side: 1, Line: 25, Word: 0",noun pl. emphatic,,,,,"zmn, zmnˀ",,,,set time; instance,,,,זמני,zymn),noun pl. emphatic,set time; instance
"""myrwq""","Masekhet: 71028, Page: 097, Side: 1, Line: 25, Word: 1",No data,,,,,,,,,,,,,מירוק,None,No data,
wtry,"Masekhet: 71028, Page: 097, Side: 1, Line: 25, Word: 2",c,n02,,,,w_,tryn,,,"and, also",two,,,ותרי,try,conjunction | numeral singular determined,"and, also | two"
zmny,"Masekhet: 71028, Page: 097, Side: 1, Line: 25, Word: 3",noun sg. emphatic,,,,,"zmn, zmnˀ",,,,set time; instance,,,,זמני,zymn),noun sg. emphatic,set time; instance
"""$yTwP""","Masekhet: 71028, Page: 097, Side: 1, Line: 25, Word: 4",No data,,,,,,,,,,,,,שיטוף,None,No data,
..;,"Masekhet: 71028, Page: 097, Side: 1, Line: 25, Word: 5",No data,,,,,,,,,,,,,;,None,No data,
wrbnN;,"Masekhet: 71028, Page: 097, Side: 1, Line: 25, Word: 6",c,N,,,,w_,"rbn, rbnˀ",,,"and, also","lord, master",,,ורבנן;,rbnn,conjunction | noun,"and, also | lord, master"
""")M","Masekhet: 71028, Page: 097, Side: 1, Line: 25, Word: 7",No data,,,,,,,,,,,,,אם,None,No data,
"kN""","Masekhet: 71028, Page: 097, Side: 1, Line: 25, Word: 8",No data,,,,,,,,,,,,,כן,None,No data,
"""nym)","Masekhet: 71028, Page: 097, Side: 1, Line: 25, Word: 9",No data,,,,,,,,,,,,,נימא,None,No data,
qr),"Masekhet: 71028, Page: 097, Side: 1, Line: 25, Word: 10",No data,,,,,,,,,,,,,קרא,None,No data,
try,"Masekhet: 71028, Page: 097, Side: 1, Line: 25, Word: 12",n02,,,,,tryn,,,,two,,,,תרי,try,numeral singular determined,two
gwny,"Masekhet: 71028, Page: 097, Side: 1, Line: 25, Word: 13",noun pl. emphatic,,,,,"gwn, gwnˀ",,,,color; kind,,,,גוני,gwwn),noun pl. emphatic,color; kind
"""myrwq""","Masekhet: 71028, Page: 097, Side: 1, Line: 25, Word: 14",No data,,,,,,,,,,,,,מירוק,None,No data,
try,"Masekhet: 71028, Page: 097, Side: 1, Line: 25, Word: 15",n02,,,,,tryn,,,,two,,,,תרי,try,numeral singular determined,two
gwny,"Masekhet: 71028, Page: 097, Side: 1, Line: 25, Word: 16",noun pl. emphatic,,,,,"gwn, gwnˀ",,,,color; kind,,,,גוני,gwwn),noun pl. emphatic,color; kind
"""$TwP""","Masekhet: 71028, Page: 097, Side: 1, Line: 25, Word: 17",No data,,,,,,,,,,,,,שטוף,None,No data,
..;,"Masekhet: 71028, Page: 097, Side: 1, Line: 25, Word: 18",No data,,,,,,,,,,,,,;,None,No data,
wnhy,"Masekhet: 71028, Page: 097, Side: 1, Line: 38, Word: 0",c,verb G,,,,w_,hwy,,,to be,"to endure, to exist","to come to pass, to happen",in idioms:,ונהי,hwy,conjunction | verb peal,"to be | to endure, to exist | to come to pass, to happen | in idioms:"
"""dqd$y","Masekhet: 71028, Page: 097, Side: 1, Line: 38, Word: 1",No data,,,,,,,,,,,,,דקדשי,None,No data,
"qd$yM""","Masekhet: 71028, Page: 097, Side: 1, Line: 38, Word: 2",No data,,,,,,,,,,,,,קדשים,None,No data,
l),"Masekhet: 71028, Page: 097, Side: 1, Line: 39, Word: 0",a,,,,,lˀ,,,,"no, not",,,,לא,l),adverb,"no, not"
b)(y,"Masekhet: 71028, Page: 097, Side: 1, Line: 39, Word: 1",verb G,,,,,bˁy,,,,"to seek, look for",to ask a question,"to wish for something, want, request",to require,באעי,b(y,verb peal,"to seek, look for | to ask a question | to wish for something, want, request | to require"
"""mryqh","Masekhet: 71028, Page: 097, Side: 1, Line: 39, Word: 2",No data,,,,,,,,,,,,,מריקה,None,No data,
w$Typh;,"Masekhet: 71028, Page: 097, Side: 1, Line: 39, Word: 3",No data,,,,,,,,,,,,,ושטיפה;,None,No data,
qd$yM,"Masekhet: 71028, Page: 097, Side: 1, Line: 39, Word: 4",No data,,,,,,,,,,,,,קדשים,None,No data,
"qlyM""","Masekhet: 71028, Page: 097, Side: 1, Line: 39, Word: 5",No data,,,,,,,,,,,,,קלים,None,No data,
myh),"Masekhet: 71028, Page: 097, Side: 1, Line: 39, Word: 6",a,,,,,"myhˀ, myht, myḥt",,,,"at least, in any case",,,,מיהא,myh),adverb,"at least, in any case"
lyb(w;,"Masekhet: 71028, Page: 097, Side: 1, Line: 39, Word: 7",verb G,,,,,bˁy,,,,"to seek, look for",to ask a question,"to wish for something, want, request",to require,ליבעו;,b(y,verb peal,"to seek, look for | to ask a question | to wish for something, want, request | to require"
b$lm),"Masekhet: 71028, Page: 097, Side: 1, Line: 43, Word: 0",a,,,,,bšlmˀ,,,,it is all right,,,,בשלמא,b$lm),adverb,it is all right
lrb),"Masekhet: 71028, Page: 097, Side: 1, Line: 43, Word: 1",p03,,,,,l_,,,,"to, for",,,,לרבא,l_,preposition proclitic,"to, for"
hynw,"Masekhet: 71028, Page: 097, Side: 1, Line: 43, Word: 2",P01,,,,,hyynw,,,,"this is, that is",,,,הינו,hyynw,preposition independent,"this is, that is"
dq),"Masekhet: 71028, Page: 097, Side: 1, Line: 43, Word: 3",c,a,,,,dy,qˀ,,,"who,which (relative)",aspectual particle,,,דקא,q),conjunction | adverb,"who,which (relative) | aspectual particle"
tny,"Masekhet: 71028, Page: 097, Side: 1, Line: 43, Word: 4",verb G,,,,,tny,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,תני,tny,verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]"
trty;,"Masekhet: 71028, Page: 097, Side: 1, Line: 43, Word: 5",n02,,,,,tryn,,,,two,,,,תרתי;,try,numeral singular determined,two
lm),"Masekhet: 71028, Page: 097, Side: 1, Line: 45, Word: 0",c,,,,,lmh,,,,why?,,,,למא,lmh,conjunction,why?
ly;,"Masekhet: 71028, Page: 097, Side: 1, Line: 45, Word: 1",p02,,,,,l_,,,,"to, for",,,,לי;,l_,preposition with pronominal suffix,"to, for"
crykh;,"Masekhet: 71028, Page: 097, Side: 1, Line: 45, Word: 2",A01,,,,,ṣryk,,,,poor; needy,,,,צריכה;,cryk,adjective singular absolute or construct,poor; needy
d)y,"Masekhet: 71028, Page: 097, Side: 1, Line: 45, Word: 3",c,c,,,,dy,ˀy,,,"who,which (relative)","if, whether",,,דאי,)y,conjunction | conjunction,"who,which (relative) | if, whether"
tn),"Masekhet: 71028, Page: 097, Side: 1, Line: 45, Word: 4",verb G,,,,,tny,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,תנא,tny,verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]"
"""qd$yM","Masekhet: 71028, Page: 097, Side: 1, Line: 45, Word: 5",No data,,,,,,,,,,,,,קדשים,None,No data,
"wxwlyN"";","Masekhet: 71028, Page: 097, Side: 1, Line: 45, Word: 6",No data,,,,,,,,,,,,,וחולין;,None,No data,
hwh,"Masekhet: 71028, Page: 097, Side: 1, Line: 45, Word: 7",verb G,,,,,hwy,,,,to be,"to endure, to exist","to come to pass, to happen",in idioms:,הוה,hwy,verb peal,"to be | to endure, to exist | to come to pass, to happen | in idioms:"
)myn);,"Masekhet: 71028, Page: 097, Side: 1, Line: 45, Word: 8",verb G,,,,,ˀmr,,,,to say,to command,to think,idiomatic and special usages:,אמינא;,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
"""xwlyN""","Masekhet: 71028, Page: 097, Side: 1, Line: 45, Word: 9",No data,,,,,,,,,,,,,חולין,None,No data,
hw),"Masekhet: 71028, Page: 097, Side: 1, Line: 46, Word: 0",P01,,,,,hwˀ,,,,he,,,,הוא,hw),preposition independent,he
dmbTly,"Masekhet: 71028, Page: 097, Side: 1, Line: 46, Word: 1",c,verb D,,,,dy,bṭl,,,to make to cease; stop,: to be of concern to,,,דמבטלי,bTl,conjunction | verb pael,to make to cease; stop | : to be of concern to
"""qd$yM""","Masekhet: 71028, Page: 097, Side: 1, Line: 46, Word: 2",No data,,,,,,,,,,,,,קדשים,None,No data,
dl)w,"Masekhet: 71028, Page: 097, Side: 1, Line: 46, Word: 3",c,a,,,,dy,"lˀw, lw",,,"who,which (relative)","not, it is not",,,דלאו,l)w,conjunction | adverb,"who,which (relative) | not, it is not"
mynyhw,"Masekhet: 71028, Page: 097, Side: 1, Line: 46, Word: 4",p02,,,,,mn,,,,from,,,,מיניהו,mn,preposition with pronominal suffix,from
nynhw;,"Masekhet: 71028, Page: 097, Side: 1, Line: 46, Word: 5",P01,,,,,nynhw,,,,they (m.) are,,,,נינהו;,nynhw,preposition independent,they (m.) are
""")bl","Masekhet: 71028, Page: 097, Side: 1, Line: 46, Word: 6",No data,,,,,,,,,,,,,אבל,None,No data,
qd$y,"Masekhet: 71028, Page: 097, Side: 1, Line: 46, Word: 7",No data,,,,,,,,,,,,,קדשי,None,No data,
qd$yM,"Masekhet: 71028, Page: 097, Side: 1, Line: 46, Word: 8",No data,,,,,,,,,,,,,קדשים,None,No data,
wqd$yM,"Masekhet: 71028, Page: 097, Side: 1, Line: 46, Word: 9",No data,,,,,,,,,,,,,וקדשים,None,No data,
"qlyM""","Masekhet: 71028, Page: 097, Side: 1, Line: 46, Word: 10",No data,,,,,,,,,,,,,קלים,None,No data,
dxd,"Masekhet: 71028, Page: 097, Side: 1, Line: 46, Word: 11",p,n01,,,,dy,ḥd,,,"of, genitive particle",one,,,דחד,xd,preposition | numeral singular absolute or construct,"of, genitive particle | one"
myn),"Masekhet: 71028, Page: 097, Side: 1, Line: 46, Word: 12",noun sg. emphatic,,,,,"myn, mynˀ",,,,kind,,,,מינא,myn),noun sg. emphatic,kind
hw),"Masekhet: 71028, Page: 097, Side: 1, Line: 46, Word: 13",P01,,,,,hwˀ,,,,he,,,,הוא,hw),preposition independent,he
)ym),"Masekhet: 71028, Page: 097, Side: 1, Line: 46, Word: 14",verb G,,,,,ˀmr,,,,to say,to command,to think,idiomatic and special usages:,אימא,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
l),"Masekhet: 71028, Page: 097, Side: 1, Line: 46, Word: 15",a,,,,,lˀ,,,,"no, not",,,,לא,l),adverb,"no, not"
mbTly;,"Masekhet: 71028, Page: 097, Side: 1, Line: 46, Word: 16",verb D,,,,,bṭl,,,,to make to cease; stop,: to be of concern to,,,מבטלי;,bTl,verb pael,to make to cease; stop | : to be of concern to
"""qd$yM""","Masekhet: 71028, Page: 097, Side: 1, Line: 49, Word: 0",No data,,,,,,,,,,,,,קדשים,None,No data,
hw),"Masekhet: 71028, Page: 097, Side: 1, Line: 49, Word: 1",P01,,,,,hwˀ,,,,he,,,,הוא,hw),preposition independent,he
d)lymy,"Masekhet: 71028, Page: 097, Side: 1, Line: 49, Word: 2",c,A03,,,,dy,ˀlym,,,"who,which (relative)",strong; thick,,,דאלימי,)lym,conjunction | adjective plural absolute,"who,which (relative) | strong; thick"
lbTwly,"Masekhet: 71028, Page: 097, Side: 1, Line: 49, Word: 3",p02,verb D,,,,l_,bṭl,,,to make to cease; stop,: to be of concern to,,,לבטולי,bTl,preposition with pronominal suffix | verb pael,to make to cease; stop | : to be of concern to
"""qd$yM;","Masekhet: 71028, Page: 097, Side: 1, Line: 49, Word: 4",No data,,,,,,,,,,,,,קדשים;,None,No data,
)bl,"Masekhet: 71028, Page: 097, Side: 1, Line: 49, Word: 5",No data,,,,,,,,,,,,,אבל,None,No data,
"xwlyN""","Masekhet: 71028, Page: 097, Side: 1, Line: 49, Word: 6",No data,,,,,,,,,,,,,חולין,None,No data,
l);,"Masekhet: 71028, Page: 097, Side: 1, Line: 50, Word: 0",a,,,,,lˀ,,,,"no, not",,,,לא;,l),adverb,"no, not"
crykN;,"Masekhet: 71028, Page: 097, Side: 1, Line: 50, Word: 1",A03,,,,,ṣryk,,,,poor; needy,,,,צריכן;,cryk,adjective plural absolute,poor; needy
mrybwy),"Masekhet: 71028, Page: 097, Side: 2, Line: 35, Word: 0",noun sg. emphatic,,,,,rbwy,,,,amplification,,,,מריבויא,rybwyy),noun sg. emphatic,amplification
dqr)yy,"Masekhet: 71028, Page: 097, Side: 2, Line: 35, Word: 1",p,noun pl. emphatic,,,,dy,"qry, qryˀ",,,"of, genitive particle",crying; reading,,,דקראיי,qr),preposition | noun pl. emphatic,"of, genitive particle | crying; reading"
npq);,"Masekhet: 71028, Page: 097, Side: 2, Line: 35, Word: 2",verb G,,,,,npq,,,,"to go out, come out, leave","to turn into, end up differently from how it started","to be spent, i.e. used up, consumed",": similar to, appropriate for",נפקא;,npq,verb peal,"to go out, come out, leave | to turn into, end up differently from how it started | to be spent, i.e. used up, consumed | : similar to, appropriate for"
d)yk),"Masekhet: 71028, Page: 098, Side: 1, Line: 01, Word: 0",c,a,,,,dy,ˀykˀ,,,"who,which (relative)",there is here,,,דאיכא,)yk),conjunction | adverb,"who,which (relative) | there is here"
dnpq),"Masekhet: 71028, Page: 098, Side: 1, Line: 01, Word: 1",c,verb G,,,,dy,npq,,,"to go out, come out, leave","to turn into, end up differently from how it started","to be spent, i.e. used up, consumed",": similar to, appropriate for",דנפקא,npq,conjunction | verb peal,"to go out, come out, leave | to turn into, end up differently from how it started | to be spent, i.e. used up, consumed | : similar to, appropriate for"
lyh,"Masekhet: 71028, Page: 098, Side: 1, Line: 01, Word: 2",p02,,,,,l_,,,,"to, for",,,,ליה,l_,preposition with pronominal suffix,"to, for"
myhk);,"Masekhet: 71028, Page: 098, Side: 1, Line: 01, Word: 3",p,a,,,,mn,hkh,,,from,here,,,מיהכא;,hk),preposition | adverb,from | here
w)yk),"Masekhet: 71028, Page: 098, Side: 1, Line: 01, Word: 4",c,a,,,,w_,ˀykˀ,,,"and, also",there is here,,,ואיכא,)yk),conjunction | adverb,"and, also | there is here"
